Country,Region,Year,Water Source Type,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Water Treatment Method,Access to Clean Water (% of Population),"Diarrheal Cases per 100,000 people","Cholera Cases per 100,000 people","Typhoid Cases per 100,000 people","Infant Mortality Rate (per 1,000 live births)",GDP per Capita (USD),Healthcare Access Index (0-100),Urbanization Rate (%),Sanitation Coverage (% of Population),Rainfall (mm per year),Temperature (°C),Population Density (people per km²),Geo_area,Population,Actual_cases
Mexico,West,2005,Lake,8.65,8.38,0.76,4.84,0.72,3.32,3399,Chlorination,91,126,16,3,54,70941,84.02,19,99,1224,32.56,625,228059,142536875,22805
Mexico,West,2001,Spring,1.07,6.61,3.41,8.01,6.98,15.7,3447,No treatment,78,408,46,77,86,48280,49.41,13,42,1906,6.68,536,228059,122239624,56230
Mexico,Central,2016,River,7.42,6.31,2.9,4.54,35.32,17.47,947,Boiling,67,241,6,13,61,20662,99.59,24,99,2401,25.48,512,76645,39242240,2354
Mexico,East,2000,Tap,8.48,7.81,0.61,7.01,9.67,11.45,2922,Chlorination,66,497,41,96,32,89630,4.25,84,44,2611,4.38,127,173308,22010116,9024
Mexico,North,2022,Spring,7.11,6.57,4.33,6.9,48.72,7.61,290,Chlorination,49,213,38,95,14,42972,23.93,68,80,1642,9.82,782,1128257,882296974,335272
Mexico,South,2018,Well,9.54,6.12,3.84,7.98,31.15,6.22,2281,No treatment,40,253,43,87,11,92888,40.52,26,95,1346,23.27,110,352977,38827470,16695
Mexico,Central,2008,Spring,8.82,6.8,4.06,6.22,11.71,0.7,1346,Filtration,78,80,22,91,85,85353,85.07,73,49,2088,21.99,326,76645,24986270,5496
Mexico,East,2004,Tap,5.74,8.22,4.47,5.4,16.81,15.5,1989,Filtration,66,46,16,27,30,69790,83.38,48,25,1316,36.63,417,173308,72269436,11563
Mexico,West,2018,Well,7.59,6.86,1.47,6.15,4.22,6.03,3449,Filtration,30,141,9,36,26,69304,55.64,47,59,2596,23.65,81,228059,18472779,1662
Mexico,West,2017,River,4.59,8.06,1.05,7.19,45.37,1.56,3498,Chlorination,67,372,47,70,42,65359,9.63,44,21,1028,1.35,951,228059,216884109,101935
Mexico,South,2018,Well,2.37,6.23,2.49,4.87,14.09,15.36,2891,Chlorination,75,206,31,25,21,36378,13.25,79,25,424,9.53,190,352977,67065630,20790
Mexico,East,2009,Spring,5.55,7.96,1.89,4.01,14.42,6.59,3371,Filtration,69,342,3,97,54,69588,76.97,45,22,1782,31.27,890,173308,154244120,4627
Mexico,South,2022,Pond,2.51,6.17,4.94,3.84,45.11,1.92,2412,No treatment,33,31,42,96,27,71032,69.56,48,29,1690,35.6,740,352977,261202980,109705
Mexico,South,2014,Lake,6.23,7.69,4.58,5.03,3.43,3.51,2352,Chlorination,76,103,19,66,59,53193,30.79,88,56,2217,11.22,173,352977,61065021,11602
Mexico,North,2009,Tap,9.14,8.22,0.81,4.98,23.98,19.61,2781,Filtration,87,34,20,32,10,7261,91.03,57,61,2203,10.81,848,1128257,956761936,191352
Mexico,East,2003,Lake,5.83,6.5,4.66,5.63,5.84,7.48,4872,No treatment,85,160,35,67,96,34435,0.81,32,40,680,21.08,586,173308,101558488,35545
Mexico,West,2001,Tap,4.7,6.26,2.17,8.36,13.66,1.64,4881,No treatment,73,71,1,19,92,65615,87.62,27,73,522,27.35,932,228059,212550988,2125
Mexico,South,2017,River,2.01,7.12,3.33,9.41,43.46,18.75,1921,Boiling,60,376,15,98,89,93434,99.4,13,75,2472,24.94,641,352977,226258257,33938
Mexico,East,2009,Lake,9.91,7.03,2.96,9.1,25.8,5.8,4583,Boiling,98,242,10,15,9,1807,20.9,77,65,463,17.28,161,173308,27902588,2790
Mexico,South,2014,Spring,3.14,7.93,3.77,7.56,37.05,1.35,3366,Boiling,87,280,28,25,42,27029,49.78,69,36,2652,25.97,808,352977,285205416,79857
Mexico,East,2008,Tap,4.11,6.37,3.13,6.46,11.93,9.56,1146,Chlorination,30,395,40,33,27,16965,38.6,33,28,1645,8.28,699,173308,121142292,48456
Mexico,North,2003,Spring,9.79,8.02,1.64,5.15,13.07,18.44,2141,No treatment,79,462,33,10,84,60507,55.44,20,77,1419,7.21,983,1128257,1109076631,365995
Mexico,North,2013,Well,8.72,8.49,1.46,5.78,44.27,19.58,1014,Chlorination,61,307,38,11,5,18504,7.79,71,96,2462,35.39,584,1128257,658902088,250382
Mexico,West,2011,Spring,0.04,7.3,4.39,8.6,18.73,7.12,3793,Boiling,41,448,14,95,56,18034,46.42,12,43,2562,4.96,500,228059,114029500,15964
Mexico,East,2001,Well,6.81,7.97,1.7,5.51,39.58,5.39,1243,Boiling,67,239,26,42,76,48012,2.63,79,85,452,0.77,687,173308,119062596,30956
Mexico,West,2011,Lake,8.69,7.87,3.07,3.89,0.93,18.0,4445,Boiling,86,250,31,30,49,47016,75.02,78,99,817,1.47,822,228059,187464498,58113
Mexico,Central,2005,Spring,8.23,8.43,3.02,4.32,35.19,10.07,3088,Filtration,49,288,42,97,76,95605,49.21,39,59,617,38.67,104,76645,7971080,3347
Mexico,South,2012,Well,9.34,6.69,4.35,3.56,33.31,1.78,2367,Filtration,63,69,46,99,88,57015,63.05,56,63,1835,35.3,682,352977,240730314,110735
Mexico,South,2009,Spring,1.36,6.94,1.22,4.79,31.12,12.72,905,Chlorination,88,339,13,22,96,86676,78.1,58,66,1043,10.72,747,352977,263673819,34277
Mexico,East,2010,Well,1.2,6.89,2.12,4.57,15.61,10.12,1627,No treatment,45,156,22,33,79,47300,96.53,41,70,2682,37.36,17,173308,2946236,648
Mexico,West,2021,Lake,4.66,7.86,0.89,3.57,38.06,14.85,2580,Filtration,70,140,17,95,23,59886,20.08,24,49,1318,10.18,590,228059,134554810,22874
Mexico,North,2002,Tap,3.05,7.48,3.48,7.4,41.41,6.42,4622,Chlorination,45,99,16,12,33,89293,55.88,75,40,2762,38.29,208,1128257,234677456,37548
Mexico,North,2020,Tap,8.91,8.32,4.42,7.26,35.54,19.99,2248,Boiling,72,193,41,62,37,42081,84.03,17,55,913,5.01,720,1128257,812345040,333061
Mexico,West,2021,River,2.91,6.25,4.86,3.66,40.52,6.12,2567,Filtration,95,459,5,9,92,38537,77.84,47,52,1925,36.57,709,228059,161693831,8084
Mexico,West,2019,Spring,6.38,6.34,2.01,4.53,48.53,19.0,577,Boiling,81,180,5,81,41,94409,27.52,19,37,210,11.78,643,228059,146641937,7332
Mexico,South,2008,Tap,4.76,7.81,1.09,4.83,9.87,18.55,3961,Chlorination,52,405,17,42,67,54715,31.92,47,76,2006,32.24,882,352977,311325714,52925
Mexico,Central,2020,Spring,8.74,7.47,4.01,9.65,28.4,0.68,4339,Boiling,75,119,10,87,83,83273,77.74,49,93,1649,32.02,495,76645,37939275,3793
Mexico,East,2017,Pond,7.9,7.37,1.32,5.42,22.82,3.79,177,Filtration,79,168,16,75,93,3323,83.36,12,32,2170,38.85,380,173308,65857040,10537
Mexico,West,2003,Spring,0.34,8.01,4.11,3.91,15.38,18.53,3911,Chlorination,77,399,15,86,43,97553,40.28,29,84,700,2.13,722,228059,164658598,24698
Mexico,West,2016,Well,1.87,7.55,3.36,9.67,38.94,10.33,4845,Filtration,72,24,34,34,41,8011,52.29,48,38,2038,27.16,681,228059,155308179,52804
Mexico,Central,2017,River,0.12,6.25,0.85,6.64,34.06,7.05,2995,No treatment,82,397,38,70,27,89327,13.03,60,63,643,21.06,233,76645,17858285,6786
Mexico,Central,2012,Pond,4.55,7.76,2.77,7.72,48.2,13.52,2602,Filtration,32,129,15,34,6,32561,40.71,17,51,2253,27.63,171,76645,13106295,1965
Mexico,North,2001,Tap,5.97,7.23,4.03,4.17,17.6,6.01,3047,Boiling,78,246,31,93,25,34697,18.83,17,71,1528,17.42,999,1128257,1127128743,349409
Mexico,Central,2001,Lake,9.94,8.14,0.66,4.22,15.52,0.8,1455,Filtration,74,240,3,32,49,8732,57.21,61,23,2770,3.53,864,76645,66221280,1986
Mexico,West,2015,Spring,4.78,8.26,2.0,6.86,23.78,4.01,4516,Boiling,36,83,0,86,93,48978,60.27,78,46,377,9.15,155,228059,35349145,0
Mexico,East,2006,Lake,0.01,7.73,1.28,4.06,14.54,4.47,2768,Boiling,37,189,4,4,6,38798,73.03,19,77,1143,19.58,566,173308,98092328,3923
Mexico,East,2022,Spring,8.91,6.2,0.55,8.68,21.5,9.72,4072,No treatment,56,145,5,31,85,10729,70.22,42,59,2403,21.31,544,173308,94279552,4713
Mexico,North,2019,Tap,0.33,7.08,1.71,4.65,43.52,9.32,3787,Filtration,81,96,48,63,76,59728,60.53,66,91,330,13.7,883,1128257,996250931,478200
Mexico,West,2004,Pond,7.27,7.43,2.85,9.68,35.92,0.74,4629,No treatment,82,436,12,20,41,67355,20.12,23,95,283,3.06,225,228059,51313275,6157
Mexico,East,2014,Lake,1.25,7.74,1.16,7.73,6.43,7.92,1915,No treatment,67,272,9,59,39,94607,69.4,79,24,2557,12.78,384,173308,66550272,5989
Mexico,West,2009,Tap,8.05,8.21,4.62,4.69,5.24,19.31,670,Filtration,68,95,25,25,82,74773,78.55,69,99,1254,22.35,901,228059,205481159,51370
Mexico,Central,2024,Well,7.13,6.46,3.29,6.67,4.9,7.07,3823,Boiling,88,378,28,5,44,61001,95.42,82,87,513,24.28,346,76645,26519170,7425
Mexico,North,2011,Lake,1.44,6.29,1.23,7.85,26.74,0.64,2584,Chlorination,51,413,9,11,28,31825,20.25,45,98,2614,17.38,544,1128257,613771808,55239
Mexico,North,2017,River,4.0,8.13,4.68,6.77,1.1,16.38,1801,Chlorination,80,222,31,10,42,72010,32.57,37,92,1094,30.82,381,1128257,429865917,133258
Mexico,West,2009,Tap,6.66,8.24,3.47,6.02,4.6,3.29,285,Boiling,59,327,5,53,35,43043,57.47,24,45,857,18.01,146,228059,33296614,1664
Mexico,West,2003,Pond,8.32,6.92,3.39,5.17,42.83,9.21,1855,Chlorination,48,291,13,26,77,6013,8.34,20,47,497,16.22,86,228059,19613074,2549
Mexico,Central,2020,River,1.13,7.69,0.91,4.73,2.52,6.45,2036,Boiling,55,414,40,38,25,48335,74.71,71,46,1436,24.22,72,76645,5518440,2207
Mexico,North,2005,Pond,6.84,6.82,3.49,5.13,35.83,4.07,930,Boiling,92,389,42,47,86,10699,53.56,68,23,481,27.02,934,1128257,1053792038,442592
Mexico,South,2015,Well,4.33,7.09,2.37,8.25,29.22,3.32,2788,Boiling,43,272,7,22,27,93298,81.79,42,45,2757,20.57,108,352977,38121516,2668
Mexico,West,2017,Spring,7.61,6.29,3.85,6.46,45.28,14.18,1088,Chlorination,67,466,42,33,37,63611,92.54,23,45,2774,1.77,493,228059,112433087,47221
Mexico,West,2014,Well,1.79,7.85,4.68,6.3,32.11,7.57,3676,Chlorination,83,185,47,49,20,58925,53.39,37,34,420,19.47,508,228059,115853972,54451
Mexico,Central,2003,Pond,8.2,8.44,2.24,4.3,23.78,19.31,3369,Boiling,38,490,41,30,78,17333,82.09,29,31,1667,37.35,284,76645,21767180,8924
Mexico,North,2016,Pond,7.55,6.77,3.72,3.3,9.81,4.96,2337,Boiling,55,314,25,5,96,2413,82.49,25,90,2555,12.97,190,1128257,214368830,53592
Mexico,East,2007,Spring,7.91,8.47,0.22,4.66,17.27,14.87,2760,Boiling,75,358,9,64,15,27465,30.94,16,24,1640,38.12,502,173308,87000616,7830
Mexico,West,2017,River,3.57,7.43,1.81,6.36,8.63,13.39,2768,Filtration,57,412,33,2,43,13391,82.19,87,27,1715,33.61,638,228059,145501642,48015
Mexico,North,2012,Pond,8.77,6.94,1.58,8.8,29.74,8.1,1667,Boiling,32,247,30,41,78,63179,68.31,23,34,2747,6.12,74,1128257,83491018,25047
Mexico,East,2014,River,4.48,7.28,0.33,8.22,16.42,5.71,1293,Chlorination,35,373,25,72,68,48393,73.22,85,43,2175,31.7,516,173308,89426928,22356
Mexico,North,2004,Tap,8.75,8.18,0.9,8.95,18.37,14.84,741,Filtration,30,23,37,3,2,90920,10.72,30,22,2614,21.2,374,1128257,421968118,156128
Mexico,Central,2016,Lake,2.38,6.3,2.87,5.55,14.46,12.81,204,Chlorination,77,424,35,19,60,37442,18.79,77,51,2442,32.36,264,76645,20234280,7081
Mexico,South,2002,Pond,7.21,7.84,2.86,5.27,16.62,8.69,3481,Filtration,88,38,35,20,17,98342,33.62,51,51,382,36.03,956,352977,337446012,118106
Mexico,South,2011,River,2.48,7.68,4.93,6.66,9.96,5.29,4409,Boiling,93,111,7,61,59,64579,13.99,35,22,361,16.05,167,352977,58947159,4126
Mexico,West,2017,Pond,8.03,7.79,2.02,7.6,9.4,11.33,1075,Filtration,81,187,23,20,95,32291,7.31,13,71,203,31.13,266,228059,60663694,13952
Mexico,North,2018,Well,1.67,7.3,1.41,3.42,25.94,3.34,3962,Boiling,51,122,37,52,51,92963,14.23,87,21,2198,26.14,607,1128257,684851999,253395
Mexico,North,2002,Pond,1.41,8.36,0.37,8.63,45.85,8.75,3528,No treatment,72,47,20,21,60,5753,71.35,31,46,342,13.38,967,1128257,1091024519,218204
Mexico,West,2003,Pond,6.23,6.48,3.49,6.6,22.35,2.32,542,No treatment,40,99,16,91,6,93264,45.21,52,91,2323,26.89,173,228059,39454207,6312
Mexico,Central,2000,Spring,3.57,6.59,4.92,3.03,30.85,3.69,2848,Chlorination,53,298,48,41,85,18577,85.44,39,25,1411,21.69,112,76645,8584240,4120
Mexico,South,2002,River,9.64,8.39,4.65,9.86,43.79,17.18,4662,Boiling,48,146,49,15,16,92901,5.92,23,55,2829,30.76,764,352977,269674428,132140
Mexico,West,2017,Pond,8.34,7.84,1.87,3.96,24.89,6.56,2807,Boiling,46,408,6,48,3,74630,92.81,16,92,2652,12.44,433,228059,98749547,5924
Mexico,Central,2001,Lake,2.53,6.5,2.76,3.84,19.63,1.05,706,Boiling,32,494,4,4,63,95813,73.03,25,99,902,39.07,600,76645,45987000,1839
Mexico,North,2022,Spring,0.67,6.8,0.35,5.2,36.89,13.51,2190,Chlorination,69,312,21,30,76,95318,67.29,48,79,1470,1.76,880,1128257,992866160,208501
Mexico,West,2014,River,4.48,8.2,2.62,7.96,26.13,15.32,3235,Chlorination,88,63,38,59,72,53136,53.6,78,71,1752,25.81,648,228059,147782232,56157
Mexico,South,2010,Spring,0.11,6.76,3.97,3.44,47.41,7.16,2745,No treatment,89,139,10,74,66,23117,92.1,68,38,900,1.61,792,352977,279557784,27955
Mexico,South,2019,Well,2.4,8.1,4.84,7.91,11.34,7.08,1396,No treatment,45,230,47,75,13,56667,71.84,24,83,2673,5.84,69,352977,24355413,11447
Mexico,South,2024,Well,4.65,8.07,1.15,7.6,27.34,5.87,1199,Chlorination,56,233,7,17,97,3884,68.04,19,57,293,26.99,408,352977,144014616,10081
Mexico,North,2010,Pond,0.66,7.26,4.0,5.61,12.64,1.19,3878,Chlorination,40,43,38,14,31,42148,7.54,19,41,665,21.93,673,1128257,759316961,288540
Mexico,South,2008,Pond,3.39,7.7,1.87,6.49,23.76,6.82,3930,Boiling,76,490,45,43,54,23425,29.68,34,27,2438,10.86,697,352977,246024969,110711
Mexico,North,2015,River,7.47,7.96,3.37,6.71,35.31,11.4,3651,Filtration,90,413,37,72,77,46773,72.03,26,54,2228,1.99,875,1128257,987224875,365273
Mexico,Central,2010,Well,6.0,7.72,1.55,9.39,12.7,6.69,2169,No treatment,96,316,48,54,82,89615,77.45,78,86,577,33.96,96,76645,7357920,3531
Mexico,West,2015,Pond,9.13,6.24,0.97,5.27,30.99,1.96,4974,Filtration,43,361,7,20,2,10543,33.11,84,77,1132,22.81,482,228059,109924438,7694
Mexico,Central,2015,Lake,8.36,6.7,0.75,7.12,40.01,13.63,13,No treatment,87,437,7,74,43,19504,78.49,73,65,2525,32.7,317,76645,24296465,1700
Mexico,North,2013,Spring,7.43,7.54,4.8,6.87,45.0,3.62,3807,Boiling,65,271,37,75,70,79663,71.03,15,87,457,6.15,253,1128257,285449021,105616
Mexico,Central,2005,Well,6.15,7.38,2.92,6.96,43.06,5.24,3483,Chlorination,43,211,13,7,75,53989,80.38,47,67,2456,7.26,828,76645,63462060,8250
Mexico,West,2015,Tap,7.51,6.48,2.65,9.01,41.75,15.77,2308,Chlorination,84,216,25,95,74,95830,82.12,47,20,2307,33.9,943,228059,215059637,53764
Mexico,East,2021,Well,3.69,7.54,3.98,5.29,48.06,14.59,3763,Filtration,96,180,13,30,68,79929,81.49,46,23,2242,0.3,716,173308,124088528,16131
Mexico,East,2000,Spring,3.85,6.83,4.13,5.6,17.8,11.45,2569,Filtration,44,412,17,38,53,18147,90.02,56,35,756,16.7,533,173308,92373164,15703
Mexico,West,2018,River,3.52,6.4,4.8,4.95,19.85,12.84,1217,Filtration,72,442,2,49,27,24022,54.04,17,79,1595,5.94,749,228059,170816191,3416
Mexico,North,2007,Tap,9.06,8.3,4.73,8.67,12.08,2.23,1366,Filtration,62,244,38,44,72,58825,61.01,21,49,237,26.68,566,1128257,638593462,242665
Mexico,Central,2000,River,3.24,6.78,2.61,3.87,29.1,6.92,3411,Boiling,65,339,36,36,53,25290,92.27,68,83,1876,38.63,364,76645,27898780,10043
Mexico,East,2012,Tap,8.35,7.89,4.55,3.95,37.31,5.51,2895,Filtration,38,178,45,95,21,40520,96.83,23,66,1951,4.38,101,173308,17504108,7876
Mexico,Central,2018,Pond,5.94,7.37,0.92,4.07,18.38,8.64,148,Chlorination,55,427,40,82,4,93901,65.32,29,95,2018,18.28,906,76645,69440370,27776
Mexico,East,2007,River,3.96,7.08,1.72,5.55,43.08,0.35,1133,Filtration,52,184,43,46,30,54253,69.46,30,45,2055,38.1,793,173308,137433244,59096
Mexico,Central,2016,Lake,7.53,7.14,0.95,8.56,33.26,18.91,3206,Filtration,55,443,27,76,25,51092,17.6,56,79,2616,16.1,965,76645,73962425,19969
Mexico,South,2005,Well,0.12,8.16,4.22,9.15,49.35,12.51,4182,Filtration,36,466,31,68,58,25661,23.03,55,69,2295,31.44,414,352977,146132478,45301
Mexico,West,2023,River,8.43,7.8,4.6,4.71,4.89,8.2,3615,Filtration,65,203,37,18,62,21025,62.54,46,36,975,7.23,208,228059,47436272,17551
Mexico,Central,2024,Spring,3.76,6.42,1.35,9.99,2.73,19.44,1172,No treatment,44,397,0,10,67,76593,7.27,45,70,940,19.64,111,76645,8507595,0
Mexico,East,2004,Pond,0.03,7.27,1.65,5.1,12.29,13.61,1977,Chlorination,61,257,25,73,95,14447,82.73,69,33,2155,26.73,586,173308,101558488,25389
Mexico,Central,2004,Spring,3.35,6.99,0.97,5.77,23.14,4.89,2061,Boiling,45,267,9,62,83,42250,70.98,84,85,333,30.97,653,76645,50049185,4504
Mexico,East,2007,Well,7.27,6.15,1.86,6.05,31.54,6.16,3079,No treatment,82,201,38,76,19,82551,83.78,31,54,290,36.42,503,173308,87173924,33126
Mexico,North,2000,Tap,1.78,8.43,1.55,9.43,31.45,3.1,4418,Boiling,87,449,14,74,45,6538,12.68,48,87,2001,6.22,944,1128257,1065074608,149110
Mexico,West,2001,Spring,0.73,6.13,3.63,3.31,48.04,7.08,1426,Filtration,34,136,28,48,2,45304,16.89,29,21,2971,6.86,92,228059,20981428,5874
Mexico,North,2021,Pond,8.03,8.33,2.42,3.96,10.68,6.07,4620,Boiling,64,238,2,79,25,21670,67.31,39,34,527,10.48,202,1128257,227907914,4558
Mexico,Central,2020,River,3.82,6.87,2.62,8.0,6.02,8.1,1180,Filtration,39,234,26,38,44,98727,92.29,35,42,1766,30.26,873,76645,66911085,17396
Mexico,East,2015,Well,7.97,7.11,1.02,6.39,29.68,7.53,3474,No treatment,44,144,29,77,69,50260,56.11,83,41,2914,32.51,657,173308,113863356,33020
Mexico,North,2022,Lake,9.84,6.66,0.46,4.73,10.63,15.22,1090,Filtration,58,362,16,20,40,8158,44.3,88,54,1685,26.32,656,1128257,740136592,118421
Mexico,Central,2000,Lake,0.32,6.34,0.33,8.42,24.14,3.01,4450,No treatment,35,316,37,72,80,84224,17.49,77,74,1560,39.39,528,76645,40468560,14973
Mexico,Central,2007,River,4.79,8.25,1.1,4.55,24.61,3.33,4278,Boiling,73,346,25,79,44,84793,80.81,30,58,2075,39.21,905,76645,69363725,17340
Mexico,West,2009,Pond,9.39,6.52,3.56,8.67,8.76,2.4,1569,Filtration,73,255,34,93,66,11082,72.1,56,74,2117,35.96,498,228059,113573382,38614
Mexico,South,2017,Well,3.75,7.66,2.23,9.19,3.61,6.96,3165,Boiling,93,23,44,61,15,46675,3.2,30,53,1291,35.51,520,352977,183548040,80761
Mexico,East,2007,Lake,6.38,6.81,2.7,7.76,36.79,16.84,1012,Chlorination,36,486,6,85,89,30138,79.04,11,83,733,37.23,158,173308,27382664,1642
Mexico,North,2022,Pond,5.6,8.4,4.16,7.26,40.05,11.87,3999,Filtration,78,87,4,98,53,23255,15.44,59,32,2060,26.29,308,1128257,347503156,13900
Mexico,North,2024,Well,3.98,7.98,3.8,4.85,13.03,9.23,1214,Filtration,34,260,3,49,44,51467,78.58,87,44,2221,15.01,331,1128257,373453067,11203
Mexico,East,2002,Spring,9.65,8.12,2.27,8.97,13.23,3.18,4490,No treatment,36,49,14,45,55,1787,24.5,24,76,965,15.37,310,173308,53725480,7521
Mexico,West,2019,Spring,2.82,7.32,0.19,7.05,24.73,16.17,3778,No treatment,36,30,9,12,72,46858,45.45,28,29,394,22.89,101,228059,23033959,2073
Mexico,Central,2022,Tap,2.08,7.88,4.11,3.35,47.58,1.02,3886,Chlorination,96,438,9,10,86,90778,98.67,43,34,907,13.01,55,76645,4215475,379
Mexico,North,2002,Well,1.65,7.44,2.31,9.64,45.61,10.29,4868,Boiling,66,230,12,6,34,19702,49.64,74,42,2583,3.41,327,1128257,368940039,44272
Mexico,South,2022,River,0.16,7.83,4.71,8.08,0.97,13.01,4724,Chlorination,99,21,25,48,22,23552,4.44,25,73,1972,36.16,999,352977,352624023,88156
Mexico,Central,2024,Tap,0.35,7.59,1.83,9.87,28.99,17.82,344,Chlorination,46,175,6,0,80,48992,20.69,58,94,2859,34.69,586,76645,44913970,2694
Mexico,Central,2003,Spring,0.45,7.1,4.51,9.62,48.76,3.1,2142,Boiling,80,424,11,78,75,32529,97.79,84,86,915,17.48,754,76645,57790330,6356
Mexico,East,2003,Spring,5.43,7.61,0.19,9.3,47.8,6.11,4762,Chlorination,42,157,35,41,8,75573,63.2,51,32,1268,3.67,959,173308,166202372,58170
Mexico,East,2016,Tap,6.16,6.75,2.14,8.25,23.7,2.32,4005,Chlorination,51,390,17,31,39,24901,24.75,70,37,1264,20.45,138,173308,23916504,4065
Mexico,North,2024,Tap,2.02,6.28,1.28,4.84,11.15,15.63,337,Filtration,74,424,3,46,43,63541,43.58,54,42,421,38.04,631,1128257,711930167,21357
Mexico,East,2002,Well,5.79,7.0,1.44,7.16,38.88,0.38,107,Chlorination,35,489,13,16,62,9716,35.59,62,36,2828,25.43,103,173308,17850724,2320
Mexico,South,2001,River,6.33,8.12,2.37,7.05,13.46,18.26,1506,No treatment,97,99,45,8,2,21398,35.4,65,51,993,31.41,684,352977,241436268,108646
Mexico,North,2015,Lake,1.64,7.76,1.92,9.96,10.4,15.26,4534,No treatment,50,107,5,58,49,49598,58.6,49,92,692,5.74,979,1128257,1104563603,55228
Mexico,South,2019,Lake,9.18,7.81,2.45,6.39,33.27,18.37,4169,No treatment,69,331,17,38,34,89336,45.55,45,31,1910,35.75,121,352977,42710217,7260
Mexico,West,2001,Lake,8.74,7.85,2.44,9.92,5.83,2.58,345,Boiling,57,69,12,0,45,30629,24.9,54,34,2935,32.87,776,228059,176973784,21236
Mexico,Central,2017,Well,8.22,7.37,0.69,5.36,37.41,4.63,4200,Boiling,87,472,15,82,91,66774,44.35,18,54,1727,31.5,182,76645,13949390,2092
Mexico,West,2007,Pond,9.66,6.62,0.19,4.72,26.04,18.74,4269,Filtration,87,381,10,45,56,98696,54.54,28,28,2422,23.3,37,228059,8438183,843
Mexico,West,2008,Spring,5.36,6.78,3.74,6.44,21.65,5.02,2695,Filtration,73,420,36,85,37,8467,51.83,57,90,1915,6.72,260,228059,59295340,21346
Mexico,North,2000,Well,2.34,7.5,3.12,4.07,0.34,17.74,4889,No treatment,50,366,7,36,82,14936,87.84,32,40,430,10.49,896,1128257,1010918272,70764
Mexico,West,2006,River,0.52,6.75,4.08,5.44,2.27,11.3,2137,Boiling,69,40,40,67,48,81425,65.37,40,28,2324,1.73,369,228059,84153771,33661
Mexico,East,2015,Well,3.89,7.23,3.63,9.11,10.1,18.32,4797,Filtration,76,411,16,52,42,6004,93.13,19,95,1257,2.38,624,173308,108144192,17303
Mexico,East,2019,River,0.48,7.38,2.8,8.58,35.1,19.29,1878,Filtration,51,476,23,75,23,58616,8.67,27,58,2264,18.01,89,173308,15424412,3547
Mexico,South,2003,River,4.55,7.33,0.38,5.48,39.58,15.12,2584,No treatment,63,362,36,20,16,36960,39.6,11,44,1164,0.16,253,352977,89303181,32149
Mexico,East,2008,Lake,4.29,6.69,3.11,6.36,24.62,9.15,3228,Chlorination,30,94,21,1,78,56040,88.68,52,20,1690,23.79,960,173308,166375680,34938
Mexico,West,2012,Spring,5.38,8.39,2.42,9.41,23.82,4.65,1357,Chlorination,46,378,18,42,78,75737,16.89,19,82,2668,20.85,253,228059,57698927,10385
Mexico,East,2024,River,4.69,8.28,0.19,7.25,38.56,5.05,1868,Filtration,79,432,36,72,84,33284,32.83,85,88,245,1.35,843,173308,146098644,52595
Mexico,Central,2022,Pond,2.05,7.79,0.39,8.41,28.71,13.62,3442,Filtration,92,213,11,67,10,34413,71.82,72,47,287,10.08,77,76645,5901665,649
Mexico,Central,2005,Well,2.19,6.4,3.09,3.98,24.24,2.97,3411,Chlorination,43,339,2,58,3,78711,99.59,22,70,682,6.22,149,76645,11420105,228
Mexico,South,2022,River,5.09,7.68,3.57,4.38,8.53,6.19,4342,No treatment,59,197,5,24,61,87270,83.33,11,46,2277,8.7,780,352977,275322060,13766
Nigeria,North,2017,Tap,1.81,7.51,2.61,5.81,42.02,15.97,4236,Boiling,84,41,25,62,98,84846,9.27,62,20,1790,27.14,840,542566,455755440,113938
Nigeria,South,2011,Pond,7.19,6.57,3.21,6.62,13.81,1.45,437,Chlorination,99,389,26,83,46,75295,45.59,56,70,311,5.3,540,86344,46625760,12122
Nigeria,South,2004,Well,8.02,7.42,0.4,3.35,8.61,15.14,2739,Chlorination,35,419,35,44,52,58818,71.23,18,50,210,22.21,336,86344,29011584,10154
Nigeria,East,2006,Lake,5.63,6.86,2.09,8.65,9.05,7.01,3352,No treatment,80,276,14,58,98,51117,56.12,74,33,2100,3.74,635,36255,23021925,3223
Nigeria,West,2003,Spring,9.1,7.98,3.13,4.49,8.95,13.64,1463,Chlorination,48,264,8,33,20,23330,77.41,57,88,2994,36.13,52,80116,4166032,333
Nigeria,North,2011,Well,8.57,6.45,0.95,8.36,21.1,18.57,3197,No treatment,97,188,24,14,55,21804,38.94,80,63,653,31.84,561,542566,304379526,73051
Nigeria,North,2015,Pond,9.64,7.98,2.7,3.54,7.73,8.65,1231,Boiling,88,320,45,96,95,70080,71.0,78,82,1133,21.15,371,542566,201291986,90581
Nigeria,North,2017,Tap,5.36,7.9,0.36,3.65,13.62,1.72,945,No treatment,82,212,14,41,56,63342,34.04,29,45,2357,16.6,50,542566,27128300,3797
Nigeria,Central,2004,Spring,6.83,7.36,1.94,3.96,16.74,10.37,3377,Boiling,37,279,11,18,94,22230,67.72,49,91,2732,26.14,380,241564,91794320,10097
